Country,Country Speed,Mirror Name,Protocols,Hostnames,Mirror Speed,Status
Argentina,21 Gbps,ClearNet S.A.,"https://mirrors.dc.clear.net.ar/ubuntu/, http://mirrors.dc.clear.net.ar/ubuntu/",mirrors.dc.clear.net.ar,10 Gbps,Up to date
Argentina,21 Gbps,SiTSA Telecomunicaciones,"https://mirror.sitsa.com.ar/ubuntu/, http://mirror.sitsa.com.ar/ubuntu/",mirror.sitsa.com.ar,10 Gbps,Up to date
Argentina,21 Gbps,Zero.com.ar,"https://ubuntu.zero.com.ar/ubuntu/, http://ubuntu.zero.com.ar/ubuntu/, rsync://ubuntu.zero.com.ar/ubuntu/",ubuntu.zero.com.ar,1 Gbps,Up to date
Argentina,21 Gbps,Universidad Nacional de Córdoba,http://ubuntu.unc.edu.ar/ubuntu/,ubuntu.unc.edu.ar,10 Mbps,Up to date
Armenia,12 Gbps,ASNET-AM,http://mirrors.asnet.am/ubuntu/,mirrors.asnet.am,10 Gbps,Up to date
Armenia,12 Gbps,GNC-ALFA CJSC,http://ubuntu.mirror.gnc.am/ubuntu/,ubuntu.mirror.gnc.am,2 Gbps,Up to date
Australia,176 Gbps,AARNet Pty Ltd,"http://mirror.aarnet.edu.au/pub/ubuntu/archive/, ftp://mirror.aarnet.edu.au/pub/ubuntu/archive/, rsync://mirror.aarnet.edu.au/ubuntu/archive/",mirror.aarnet.edu.au,50 Gbps,Up to date
Australia,176 Gbps,Global Secure Layer,"https://mirror.gsl.icu/ubuntu/, http://mirror.gsl.icu/ubuntu/, rsync://mirror.gsl.icu/ubuntu/",mirror.gsl.icu,50 Gbps,Up to date
Australia,176 Gbps,Internet Association of Australia Inc.,"https://mirror.internet.asn.au/pub/ubuntu/archive/, http://mirror.internet.asn.au/pub/ubuntu/archive/, rsync://mirror.internet.asn.au/ubuntu-archive/",mirror.internet.asn.au,20 Gbps,Up to date
Australia,176 Gbps,Digital Pacific / Hostopia Australia,"https://ubuntu.mirror.digitalpacific.com.au/archive/, http://ubuntu.mirror.digitalpacific.com.au/archive/, rsync://mirror.digitalpacific.com.au/ubuntu/archive/","ubuntu.mirror.digitalpacific.com.au, mirror.digitalpacific.com.au",20 Gbps,Up to date
Australia,176 Gbps,DataMossa,"https://mirror.datamossa.io/ubuntu/archive/, http://mirror.datamossa.io/ubuntu/archive/, rsync://mirror.datamossa.io/ubuntu/archive/",mirror.datamossa.io,10 Gbps,Up to date
Australia,176 Gbps,Real World Group,"https://mirror.realcompute.io/ubuntu/, http://mirror.realcompute.io/ubuntu/, rsync://mirror.realcompute.io/ubuntu/",mirror.realcompute.io,10 Gbps,Up to date
Australia,176 Gbps,Servers Australia,"https://ubuntu.mirror.serversaustralia.com.au/ubuntu/, http://ubuntu.mirror.serversaustralia.com.au/ubuntu/, rsync://ubuntu.mirror.serversaustralia.com.au/ubuntu/",ubuntu.mirror.serversaustralia.com.au,10 Gbps,Up to date
Australia,176 Gbps,iiNet,"http://ftp.iinet.net.au/pub/ubuntu/, ftp://ftp.iinet.net.au/pub/ubuntu, rsync://ftp.iinet.net.au/ubuntu/",ftp.iinet.net.au,1 Gbps,Up to date
Australia,176 Gbps,Hostcentral,"http://mirror.as24220.net/pub/ubuntu-archive/, ftp://mirror.as24220.net/pub/ubuntu-archive/, rsync://mirror.as24220.net/ubuntu-archive/",mirror.as24220.net,1 Gbps,Up to date
Australia,176 Gbps,Hostcentral,"http://mirror.as24220.net/pub/ubuntu/, ftp://mirror.as24220.net/pub/ubuntu/, rsync://mirror.as24220.net/ubuntu/",mirror.as24220.net,1 Gbps,Up to date
Australia,176 Gbps,Internode,"http://mirror.internode.on.net/pub/ubuntu/ubuntu/, ftp://mirror.internode.on.net/pub/ubuntu/ubuntu/, rsync://mirror.internode.on.net/ubuntu/",mirror.internode.on.net,1 Gbps,Up to date
Australia,176 Gbps,Netspace Online Systems,"http://mirror.netspace.net.au/pub/ubuntu/, ftp://mirror.netspace.net.au/pub/ubuntu/",mirror.netspace.net.au,1 Gbps,Up to date
Australia,176 Gbps,Over The Wire,"http://mirror.overthewire.com.au/ubuntu/, ftp://mirror.overthewire.com.au/ubuntu/",mirror.overthewire.com.au,1 Gbps,Up to date
Austria,51 Gbps,Alwyzon,"https://mirror.alwyzon.net/ubuntu/, http://mirror.alwyzon.net/ubuntu/",mirror.alwyzon.net,20 Gbps,Up to date
Austria,51 Gbps,Easyname GmbH,"http://mirror.easyname.at/ubuntu-archive/, ftp://mirror.easyname.at/ubuntu-archive/, rsync://mirror.easyname.at/ubuntu-archive/",mirror.easyname.at,20 Gbps,Up to date
Austria,51 Gbps,ANEXIA Internetdienstleistungs GmbH,"https://ubuntu.anexia.at/ubuntu/, http://ubuntu.anexia.at/ubuntu/, rsync://ubuntu.anexia.at/ubuntu/",ubuntu.anexia.at,10 Gbps,Up to date
Austria,51 Gbps,Linz Strom Gas Wärme GmbH,"http://ubuntu.lagis.at/ubuntu/, ftp://ubuntu.lagis.at/ubuntu/, rsync://ubuntu.lagis.at/ubuntu/",ubuntu.lagis.at,1 Gbps,Up to date
Austria,51 Gbps,University of Klagenfurt,"http://ubuntu.uni-klu.ac.at/ubuntu/, ftp://ubuntu.uni-klu.ac.at/linux/ubuntu/",ubuntu.uni-klu.ac.at,100 Mbps,Up to date
Azerbaijan,15 Gbps,Delta Telecom,http://mirror.datacenter.az/ubuntu/,mirror.datacenter.az,10 Gbps,Up to date
Azerbaijan,15 Gbps,Azertelecom,"http://aze.archive.ubuntu.com/ubuntu/, ftp://aze.archive.ubuntu.com/ubuntu/, rsync://aze.archive.ubuntu.com/ubuntu/",aze.archive.ubuntu.com,4 Gbps,Up to date
Azerbaijan,15 Gbps,Yer.Az,"https://mirror.yer.az/ubuntu/archive/, http://mirror.yer.az/ubuntu/archive/",mirror.yer.az,1 Gbps,Up to date
Bangladesh,20 Gbps,Limda Host,"https://mirror.limda.net/ubuntu-archive/, http://mirror.limda.net/ubuntu-archive/, rsync://mirror.limda.net/ubuntu-archive/",mirror.limda.net,10 Gbps,Up to date
Bangladesh,20 Gbps,XeonBD,"https://mirror.xeonbd.com/ubuntu-archive/, http://mirror.xeonbd.com/ubuntu-archive/",mirror.xeonbd.com,10 Gbps,Up to date
Belarus,4 Gbps,"RUE Beltelecom, MGTS","http://ftp.byfly.by/ubuntu/, ftp://ftp.byfly.by/ubuntu/, rsync://ftp.byfly.by/ubuntu/",ftp.byfly.by,2 Gbps,Up to date
Belarus,4 Gbps,"Rue Beltelecom, Datacenter","http://mirror.datacenter.by/ubuntu/, ftp://mirror.datacenter.by/ubuntu/",mirror.datacenter.by,2 Gbps,Up to date
Belgium,21 Gbps,Belnet,"http://ftp.belnet.be/ubuntu/, ftp://ftp.belnet.be/ubuntu/, rsync://ftp.belnet.be/ubuntu/",ftp.belnet.be,10 Gbps,Up to date
Belgium,21 Gbps,Behostings,"https://mirrors-ubuntu.behostings.com/ubuntu/, http://mirrors-ubuntu.behostings.com/ubuntu/, rsync://mirrors-ubuntu.behostings.com/ubuntu/",mirrors-ubuntu.behostings.com,10 Gbps,Up to date
Belgium,21 Gbps,Unix-Solutions BVBA,http://mirror.unix-solutions.be/ubuntu/,mirror.unix-solutions.be,1 Gbps,Up to date
Bosnia and Herzegovina,1 Gbps,Mirror.ba,http://archive.ubuntu.mirror.ba/ubuntu/,archive.ubuntu.mirror.ba,1 Gbps,Up to date
Botswana,100 Mbps,RETENTION RANGE (PTY) LTD,"http://mirror.retentionrange.co.bw/ubuntu/, ftp://mirror.retentionrange.co.bw/ubuntu/",mirror.retentionrange.co.bw,100 Mbps,Up to date
Brazil,41 Gbps,Universidade Estadual de Ponta Grossa,"https://mirror.uepg.br/ubuntu/, http://mirror.uepg.br/ubuntu/, rsync://mirror.uepg.br/ubuntu/",mirror.uepg.br,10 Gbps,Up to date
Brazil,41 Gbps,C3SL/UFPR,"http://ubuntu.c3sl.ufpr.br/ubuntu/, ftp://ubuntu.c3sl.ufpr.br/ubuntu/, rsync://ubuntu.c3sl.ufpr.br/ubuntu/",ubuntu.c3sl.ufpr.br,10 Gbps,Up to date
Brazil,41 Gbps,LetsCloud Brasil,"https://ubuntu.mirror.letscloud.io/, http://ubuntu.mirror.letscloud.io/, rsync://ubuntu.mirror.letscloud.io/",ubuntu.mirror.letscloud.io,10 Gbps,Up to date
Brazil,41 Gbps,Universidade Federal do Amazonas,http://mirror.ufam.edu.br/ubuntu/,mirror.ufam.edu.br,4 Gbps,Up to date
Brazil,41 Gbps,UFSCar - Federal University of Sao Carlos,http://mirror.ufscar.br/ubuntu/,mirror.ufscar.br,2 Gbps,Up to date
Brazil,41 Gbps,UNESP,http://mirror.unesp.br/ubuntu/,mirror.unesp.br,1 Gbps,Up to date
Brazil,41 Gbps,University of Sao Paulo,"http://sft.if.usp.br/ubuntu/, ftp://sft.if.usp.br/ubuntu/, rsync://sft.if.usp.br:/ubuntu/",sft.if.usp.br,1 Gbps,Up to date
Brazil,41 Gbps,Locaweb,http://ubuntu-archive.locaweb.com.br/ubuntu/,ubuntu-archive.locaweb.com.br,1 Gbps,Up to date
Brazil,41 Gbps,LetsCloud,"https://ubuntu.letscloud.io/ubuntu/, http://ubuntu.letscloud.io/ubuntu/, rsync://ubuntu.letscloud.io/ubuntu/",ubuntu.letscloud.io,1 Gbps,Up to date
Brazil,41 Gbps,Empresa Matogrossense de Tecnologia da Informação (MTI),http://ubuntu.mti.mt.gov.br/,ubuntu.mti.mt.gov.br,1 Gbps,Up to date
Bulgaria,71 Gbps,Neterra LTD,"https://mirrors.neterra.net/ubuntu/archive/, http://mirrors.neterra.net/ubuntu/archive/, ftp://mirrors.neterra.net/ubuntu/archive/, rsync://mirrors.neterra.net/ubuntu/archive/",mirrors.neterra.net,20 Gbps,Up to date
Bulgaria,71 Gbps,Netix Ltd.,"https://mirrors.netix.net/ubuntu/archive/, http://mirrors.netix.net/ubuntu/archive/, ftp://mirrors.netix.net/ubuntu/archive/, rsync://mirrors.netix.net/ubuntu/archive/",mirrors.netix.net,20 Gbps,Up to date
Bulgaria,71 Gbps,IPACCT,"http://ubuntu.ipacct.com/ubuntu/, ftp://ubuntu.ipacct.com/ubuntu/, rsync://ubuntu.ipacct.com/ubuntu/",ubuntu.ipacct.com,10 Gbps,Up to date
Bulgaria,71 Gbps,Telepoint,"https://mirror.telepoint.bg/ubuntu/, http://mirror.telepoint.bg/ubuntu/, ftp://mirror.telepoint.bg/ubuntu/, rsync://mirror.telepoint.bg/ubuntu/",mirror.telepoint.bg,10 Gbps,Up to date
Bulgaria,71 Gbps,StorPool Storage,"https://mirrors.storpool.com/ubuntu/archive/, http://mirrors.storpool.com/ubuntu/archive/",mirrors.storpool.com,10 Gbps,Up to date
Bulgaria,71 Gbps,Host.AG,"http://mirror.bg.host.ag/ubuntu/, ftp://mirror.bg.host.ag/ubuntu/, rsync://mirror.bg.host.ag/ubuntu/",mirror.bg.host.ag,1 Gbps,Up to date
Cambodia,100 Mbps,Sabay,"https://mirror.sabay.com.kh/ubuntu/, http://mirror.sabay.com.kh/ubuntu/",mirror.sabay.com.kh,100 Mbps,Up to date
Canada,94 Gbps,LayerOnline,http://mirrors.layeronline.com/ubuntu/,mirrors.layeronline.com,20 Gbps,Up to date
Canada,94 Gbps,PlanetHoster,http://ubuntu.linux.n0c.ca/ubuntuarchive/,ubuntu.linux.n0c.ca,20 Gbps,Up to date
Canada,94 Gbps,Computer Science Club of the University of Waterloo,"https://mirror.csclub.uwaterloo.ca/ubuntu/, http://mirror.csclub.uwaterloo.ca/ubuntu/, ftp://mirror.csclub.uwaterloo.ca/ubuntu/, rsync://mirror.csclub.uwaterloo.ca/ubuntu/",mirror.csclub.uwaterloo.ca,10 Gbps,Up to date
Canada,94 Gbps,The University of British Columbia,"https://mirror.it.ubc.ca/ubuntu/, http://mirror.it.ubc.ca/ubuntu/",mirror.it.ubc.ca,10 Gbps,Up to date
Canada,94 Gbps,Reenigne,"https://mirror.reenigne.net/ubuntu/, http://mirror.reenigne.net/ubuntu/, rsync://mirror.reenigne.net/ubuntu/",mirror.reenigne.net,10 Gbps,Up to date
Canada,94 Gbps,Manitoba Unix User Group,"https://muug.ca/mirror/ubuntu/, http://muug.ca/mirror/ubuntu/, ftp://ftp.muug.ca/mirror/ubuntu/, rsync://muug.ca/ubuntu/","muug.ca, ftp.muug.ca",10 Gbps,Up to date
Canada,94 Gbps,0xEmma,"https://mirror.0xem.ma/ubuntu/, http://mirror.0xem.ma/ubuntu/, rsync://mirrror.0xem.ma/ubuntu/","mirror.0xem.ma, mirrror.0xem.ma",4 Gbps,Up to date
Canada,94 Gbps,Team Hydra,"https://mirror.hep.gg/ubuntu/, http://mirror.hep.gg/ubuntu/, rsync://mirror.hep.gg/ubuntu/",mirror.hep.gg,4 Gbps,Up to date
Canada,94 Gbps,Rafał Rzeczkowski,"http://archive.ubuntu.mirror.rafal.ca/ubuntu/, ftp://archive.ubuntu.mirror.rafal.ca/ubuntu/, rsync://archive.ubuntu.mirror.rafal.ca/ubuntu/",archive.ubuntu.mirror.rafal.ca,1 Gbps,Up to date
Canada,94 Gbps,Savoir-faire Linux,"https://gpl.savoirfairelinux.net/pub/mirrors/ubuntu/, http://gpl.savoirfairelinux.net/pub/mirrors/ubuntu/",gpl.savoirfairelinux.net,1 Gbps,Up to date
Canada,94 Gbps,Kamatera Inc.,http://mirror.ca-tr.kamatera.com/ubuntu/,mirror.ca-tr.kamatera.com,1 Gbps,Up to date
Canada,94 Gbps,Mirror.digitaloceans.dev-archive,https://mirror.digitaloceans.dev/ubuntu/,mirror.digitaloceans.dev,1 Gbps,Up to date
Canada,94 Gbps,eSecureData,"https://mirror.esecuredata.com/ubuntu-archive/, http://mirror.esecuredata.com/ubuntu-archive/, rsync://mirror.esecuredata.com/ubuntu-archive/",mirror.esecuredata.com,1 Gbps,Up to date
Canada,94 Gbps,Simon Fraser University - Research Computing Group,http://mirror.rcg.sfu.ca/mirror/ubuntu/,mirror.rcg.sfu.ca,1 Gbps,Up to date
Canada,94 Gbps,Dalhousie University,"http://mirror.its.dal.ca/ubuntu/, ftp://mirror.its.dal.ca/ubuntu/, rsync://mirror.its.dal.ca/ubuntu/",mirror.its.dal.ca,100 Mbps,Up to date
Canada,94 Gbps,Ubuntu-mirror-rafal-ca,http://ubuntu.mirror.rafal.ca/ubuntu/,ubuntu.mirror.rafal.ca,10 Mbps,Up to date
Chile,14 Gbps,Hostednode SpA,"https://mirror.hnd.cl/ubuntu/, http://mirror.hnd.cl/ubuntu/, rsync://mirror.hnd.cl/ubuntu/",mirror.hnd.cl,10 Gbps,Up to date
Chile,14 Gbps,Universidad de Chile - Vicerrectoría de Tecnologías de la Información - Dirección de Tecnologías,http://mirror.uchile.cl/ubuntu/,mirror.uchile.cl,2 Gbps,Up to date
Chile,14 Gbps,ElMirror.cl,"https://elmirror.cl/ubuntu/, http://elmirror.cl/ubuntu/",elmirror.cl,1 Gbps,Up to date
Chile,14 Gbps,Universidad de La Frontera,"https://mirror.ufro.cl/ubuntu/, http://mirror.ufro.cl/ubuntu/",mirror.ufro.cl,1 Gbps,Up to date
China,92 Gbps,Tsinghua University (archive),"https://mirrors.tuna.tsinghua.edu.cn/ubuntu/, http://mirrors.tuna.tsinghua.edu.cn/ubuntu/, rsync://mirrors.tuna.tsinghua.edu.cn/ubuntu/",mirrors.tuna.tsinghua.edu.cn,20 Gbps,Up to date
China,92 Gbps,Tsinghua University (ports),"https://mirrors.tuna.tsinghua.edu.cn/ubuntu-ports/, http://mirrors.tuna.tsinghua.edu.cn/ubuntu-ports/, rsync://mirrors.tuna.tsinghua.edu.cn/ubuntu-ports/",mirrors.tuna.tsinghua.edu.cn,20 Gbps,Up to date
China,92 Gbps,"eScience Center, Nanjing University","https://mirror.nju.edu.cn/ubuntu/, http://mirror.nju.edu.cn/ubuntu/, rsync://mirror.nju.edu.cn/ubuntu/",mirror.nju.edu.cn,10 Gbps,Up to date
China,92 Gbps,Nanyang Institute of Technology (archive),"https://mirror.nyist.edu.cn/ubuntu/, http://mirror.nyist.edu.cn/ubuntu/, rsync://mirror.nyist.edu.cn/ubuntu/",mirror.nyist.edu.cn,10 Gbps,Up to date
China,92 Gbps,Nanyang Institute of Technology (ports),"https://mirror.nyist.edu.cn/ubuntu-ports/, http://mirror.nyist.edu.cn/ubuntu-ports/, rsync://mirror.nyist.edu.cn/ubuntu-ports/",mirror.nyist.edu.cn,10 Gbps,Up to date
China,92 Gbps,Alibaba Cloud Computing,http://mirrors.aliyun.com/ubuntu/,mirrors.aliyun.com,2 Gbps,Up to date
China,92 Gbps,Beijing Foreign Studies University,"https://mirrors.bfsu.edu.cn/ubuntu/, http://mirrors.bfsu.edu.cn/ubuntu/, rsync://mirrors.bfsu.edu.cn/ubuntu/",mirrors.bfsu.edu.cn,2 Gbps,Up to date
China,92 Gbps,Tencent Cloud,"https://mirrors.cloud.tencent.com/ubuntu/, http://mirrors.cloud.tencent.com/ubuntu/",mirrors.cloud.tencent.com,2 Gbps,Up to date
China,92 Gbps,SDU Mirrors,"https://mirrors.sdu.edu.cn/ubuntu/, http://mirrors.sdu.edu.cn/ubuntu/, rsync://mirrors.sdu.edu.cn/ubuntu/",mirrors.sdu.edu.cn,2 Gbps,Up to date
China,92 Gbps,Huawei Cloud,"https://repo.huaweicloud.com/ubuntu/, http://repo.huaweicloud.com/ubuntu/",repo.huaweicloud.com,2 Gbps,Up to date
China,92 Gbps,Shanghai Jiaotong University,"http://ftp.sjtu.edu.cn/ubuntu/, ftp://ftp.sjtu.edu.cn/ubuntu/",ftp.sjtu.edu.cn,1 Gbps,Up to date
China,92 Gbps,BJTU,"https://mirror.bjtu.edu.cn/ubuntu/, http://mirror.bjtu.edu.cn/ubuntu/",mirror.bjtu.edu.cn,1 Gbps,Up to date
China,92 Gbps,CN99,http://mirrors.cn99.com/ubuntu/,mirrors.cn99.com,1 Gbps,Up to date
China,92 Gbps,DevCloud,http://mirrors.huaweicloud.com/repository/ubuntu/,mirrors.huaweicloud.com,1 Gbps,Up to date
China,92 Gbps,Huazhong University of Science and Technology,"https://mirrors.hust.edu.cn/ubuntu/, http://mirrors.hust.edu.cn/ubuntu/",mirrors.hust.edu.cn,1 Gbps,Up to date
China,92 Gbps,Jingchu University of Technology,http://mirrors.jcut.edu.cn/ubuntu/,mirrors.jcut.edu.cn,1 Gbps,Up to date
China,92 Gbps,Jilin University,"https://mirrors.jlu.edu.cn/ubuntu/, http://mirrors.jlu.edu.cn/ubuntu/, rsync://mirrors.jlu.edu.cn/ubuntu/",mirrors.jlu.edu.cn,1 Gbps,Up to date
China,92 Gbps,Jaingxi University of Science and Technology,"https://mirrors.jxust.edu.cn/ubuntu/, http://mirrors.jxust.edu.cn/ubuntu/",mirrors.jxust.edu.cn,1 Gbps,Up to date
China,92 Gbps,Sohu,"http://mirrors.sohu.com/ubuntu/, ftp://mirrors.sohu.com/ubuntu/, rsync://mirrors.sohu.com/ubuntu/",mirrors.sohu.com,1 Gbps,Up to date
China,92 Gbps,Xi'an Jiaotong University,"https://mirrors.xjtu.edu.cn/ubuntu/, http://mirrors.xjtu.edu.cn/ubuntu/",mirrors.xjtu.edu.cn,1 Gbps,Up to date
China,92 Gbps,Capital Online Data Service,"http://mirrors.yun-idc.com/ubuntu/, ftp://mirrors.yun-idc.com/ubuntu/, rsync://mirrors.yun-idc.com/ubuntu/",mirrors.yun-idc.com,1 Gbps,Up to date
China,92 Gbps,Zhejiang University,"https://mirrors.zju.edu.cn/ubuntu/, http://mirrors.zju.edu.cn/ubuntu/",mirrors.zju.edu.cn,1 Gbps,Up to date
China,92 Gbps,Lanzhou University Open Source Society,http://mirror.lzu.edu.cn/ubuntu/,mirror.lzu.edu.cn,100 Mbps,Up to date
China,92 Gbps,Chongqing University,http://mirrors.cqu.edu.cn/ubuntu/,mirrors.cqu.edu.cn,100 Mbps,Up to date
Colombia,12 Gbps,Fremont Cabal Internet Exchange,"https://edgeuno-bog2.mm.fcix.net/ubuntu/, http://edgeuno-bog2.mm.fcix.net/ubuntu/, rsync://edgeuno-bog2.mm.fcix.net/ubuntu/",edgeuno-bog2.mm.fcix.net,10 Gbps,Up to date
Colombia,12 Gbps,Universidad del Magdalena,http://mirror.unimagdalena.edu.co/ubuntu/,mirror.unimagdalena.edu.co,1 Gbps,Up to date
Colombia,12 Gbps,Atlas Internet,http://mirrors.atlas.net.co/ubuntu/,mirrors.atlas.net.co,1 Gbps,Up to date
"Congo, The Democratic Republic of the",1 Gbps,United S.A.,"https://mirrors.united.cd/ubuntu/, http://mirrors.united.cd/ubuntu/",mirrors.united.cd,1 Gbps,Up to date
Costa Rica,100 Mbps,Universidad de Costa Rica,"http://ubuntu.ucr.ac.cr/ubuntu/, ftp://ubuntu.ucr.ac.cr/ubuntu/, rsync://ubuntu.ucr.ac.cr/ubuntu/",ubuntu.ucr.ac.cr,100 Mbps,Up to date
Croatia,1 Gbps,"Faculty of civil engineering, Zagreb","http://ubuntu.grad.hr/ubuntu/, ftp://ubuntu.grad.hr/ubuntu/, rsync://ubuntu.grad.hr/ubuntu/",ubuntu.grad.hr,1 Gbps,Up to date
Cyprus,100 Mbps,"University of Cyprus, Library",http://mirror.library.ucy.ac.cy/linux/ubuntu/archive/,mirror.library.ucy.ac.cy,100 Mbps,Up to date
Czech Republic,52 Gbps,"CZ.NIC, z.s.p.o.","https://cz.archive.ubuntu.com/ubuntu/, http://cz.archive.ubuntu.com/ubuntu/, rsync://cz.archive.ubuntu.com/ubuntu/",cz.archive.ubuntu.com,10 Gbps,Up to date
Czech Republic,52 Gbps,Masaryk University,"http://ftp.linux.cz/pub/linux/ubuntu/, ftp://ftp.linux.cz/pub/linux/ubuntu/, rsync://ftp.linux.cz/pub/linux/ubuntu/",ftp.linux.cz,10 Gbps,Up to date
Czech Republic,52 Gbps,Silicon Hill,"https://ftp.sh.cvut.cz/ubuntu/, http://ftp.sh.cvut.cz/ubuntu/, ftp://ftp.sh.cvut.cz/ubuntu/, rsync://ftp.sh.cvut.cz/ubuntu/",ftp.sh.cvut.cz,10 Gbps,Up to date
Czech Republic,52 Gbps,Vodafone Czech Republic a. s.,"https://mirror.dkm.cz/ubuntu/, rsync://mirror.dkm.cz/ubuntu/",mirror.dkm.cz,10 Gbps,Up to date
Czech Republic,52 Gbps,IT4Innovations National Supercomputing Center,"https://mirror.it4i.cz/ubuntu/, http://mirror.it4i.cz/ubuntu/, rsync://mirror.it4i.cz/ubuntu/",mirror.it4i.cz,10 Gbps,Up to date
Czech Republic,52 Gbps,Czech Technical University Prague,"http://ftp.cvut.cz/ubuntu/, ftp://ftp.cvut.cz/ubuntu/",ftp.cvut.cz,1 Gbps,Up to date
Czech Republic,52 Gbps,"Ignum, s.r.o.","http://ucho.ignum.cz/ubuntu/, ftp://ucho.ignum.cz/ubuntu/, rsync://ucho.ignum.cz/ubuntu/",ucho.ignum.cz,1 Gbps,Up to date
Denmark,52 Gbps,dotsrc.org,"http://mirrors.dotsrc.org/ubuntu/, ftp://mirrors.dotsrc.org/ubuntu/, rsync://mirrors.dotsrc.org/ubuntu/",mirrors.dotsrc.org,20 Gbps,Up to date
Denmark,52 Gbps,Group.one,"https://mirror.group.one/ubuntu/, http://mirror.group.one/ubuntu/, rsync://mirror.group.one/ubuntu/",mirror.group.one,10 Gbps,Up to date
Denmark,52 Gbps,Netsite,"https://mirror.netsite.dk/ubuntu/archive/, http://mirror.netsite.dk/ubuntu/archive/, rsync://mirror.netsite.dk/ubuntu/",mirror.netsite.dk,10 Gbps,Up to date
Denmark,52 Gbps,One.com,"http://mirror.one.com/ubuntu/, ftp://mirror.one.com/ubuntu/, rsync://mirror.one.com/ubuntu/",mirror.one.com,10 Gbps,Up to date
Denmark,52 Gbps,KLID,"http://ftp.klid.dk/ftp/ubuntu/, ftp://ftp.klid.dk/ubuntu/",ftp.klid.dk,1 Gbps,Up to date
Denmark,52 Gbps,c0urier.net,"http://mirrors.c0urier.net/linux/ubuntu/, rsync://mirrors.c0urier.net/ubuntu/",mirrors.c0urier.net,1 Gbps,Up to date
Ecuador,1 Gbps,Escuela Superior Politécnica del Litoral (ESPOL),"http://mirror.espol.edu.ec/ubuntu/, rsync://mirror.espol.edu.ec/ubuntu/",mirror.espol.edu.ec,1 Gbps,Up to date
Ecuador,1 Gbps,Consorcio Ecuatoriano para el Desarrollo de Internet Avanzado - CEDIA,"http://mirror.cedia.org.ec/ubuntu/, ftp://mirror.cedia.org.ec/ubuntu/, rsync://mirror.cedia.org.ec/ubuntu/",mirror.cedia.org.ec,100 Mbps,Up to date
Estonia,10 Gbps,xTom,"https://mirrors.xtom.ee/ubuntu/, http://mirrors.xtom.ee/ubuntu/, rsync://mirrors.xtom.ee/ubuntu/",mirrors.xtom.ee,10 Gbps,Up to date
Finland,28 Gbps,CSC / Funet,"http://mirrors.nic.funet.fi/ubuntu/, ftp://mirrors.nic.funet.fi/ubuntu/, rsync://mirrors.nic.funet.fi/ubuntu/",mirrors.nic.funet.fi,20 Gbps,Up to date
Finland,28 Gbps,Mirror.5i.fi-archive,"https://mirror.5i.fi/ubuntu/, http://mirror.5i.fi/ubuntu/, rsync://mirror.5i.fi/ubuntu/",mirror.5i.fi,4 Gbps,Up to date
Finland,28 Gbps,TREX,"https://ubuntu.web.trex.fi/ubuntu/, http://ubuntu.web.trex.fi/ubuntu/, rsync://ubuntu.web.trex.fi/ubuntu/",ubuntu.web.trex.fi,4 Gbps,Up to date
France,42 Gbps,Ikoula NET,"https://mirror.ubuntu.ikoula.com/, http://mirror.ubuntu.ikoula.com/",mirror.ubuntu.ikoula.com,10 Gbps,Up to date
France,42 Gbps,Scaleway,"https://ubuntu.lafibre.info/ubuntu/, http://ubuntu.lafibre.info/ubuntu/, rsync://ubuntu.lafibre.info/ubuntu/",ubuntu.lafibre.info,10 Gbps,Up to date
France,42 Gbps,Universite Reims Champagne-Ardenne,"http://ubuntu.univ-reims.fr/ubuntu/, ftp://ubuntu.univ-reims.fr/ubuntu/",ubuntu.univ-reims.fr,10 Gbps,Up to date
France,42 Gbps,OVHcloud,"https://ubuntu.mirrors.ovh.net/ubuntu/, http://ubuntu.mirrors.ovh.net/ubuntu/",ubuntu.mirrors.ovh.net,4 Gbps,Up to date
France,42 Gbps,PlusServer GmbH,http://mirror.plusserver.com/ubuntu/ubuntu/,mirror.plusserver.com,2 Gbps,Up to date
France,42 Gbps,Université de Lorraine,"http://miroir.univ-lorraine.fr/ubuntu/, rsync://miroir.univ-lorraine.fr/ubuntu/",miroir.univ-lorraine.fr,1 Gbps,Up to date
France,42 Gbps,Informatique Télécom Strasbourg,"http://mirror.its-tps.fr/ubuntu/, rsync://mirror.its-tps.fr:10000/ubuntu/",mirror.its-tps.fr,1 Gbps,Up to date
France,42 Gbps,Mirror.johnnybegood.fr-archive,"https://mirror.johnnybegood.fr/ubuntu/, http://mirror.johnnybegood.fr/ubuntu/, rsync://mirror.johnnybegood.fr/ubuntu/",mirror.johnnybegood.fr,1 Gbps,Up to date
France,42 Gbps,Ircam,"http://mirrors.ircam.fr/pub/ubuntu/archive/, ftp://mirrors.ircam.fr/pub/ubuntu/archive/, rsync://mirrors.ircam.fr/pub/ubuntu/archive/",mirrors.ircam.fr,1 Gbps,Up to date
France,42 Gbps,Université de Nantes,"http://ubuntu.univ-nantes.fr/ubuntu/, ftp://ubuntu.univ-nantes.fr/ubuntu/, rsync://ubuntu.univ-nantes.fr/ubuntu/",ubuntu.univ-nantes.fr,1 Gbps,Up to date
